epoch,mode,world_size,val_accuracy,peak_mem_mb,train_loss,epoch_time_sec,throughput_samples_sec
1,torch_ddp,2,0.8394495412844036,3096.406528,0.6039011059328914,96.78501070011407,5.166089215500915
2,torch_ddp,2,0.8772935779816514,3096.406528,0.33892731461673975,108.24491230002604,4.619154742480028
