epoch,mode,world_size,val_accuracy,peak_mem_mb,train_loss,epoch_time_sec,throughput_samples_sec
1,manual_ddp_2,2,0.8394495412844036,2659.969536,0.6039011059328914,110.65052230004221,4.5187314944993195
2,manual_ddp_2,2,0.8772935779816514,2659.969536,0.33892731461673975,110.85721449996345,4.510306363508393
